,userId,movieId,rating,numbers
10500,68,802,3.0,46
78633,489,1240,3.5,131
90491,589,337,5.0,77
99105,608,2918,4.0,109
38425,263,7458,3.0,48
55404,368,50,4.0,204
92998,599,1091,1.5,21
38470,264,1210,3.5,196
99218,608,4015,2.5,33
34915,234,60,4.0,34
18762,120,736,3.0,123
68452,445,4022,2.0,100
19614,126,380,5.0,178
75293,475,53121,3.5,21
41575,282,3033,4.0,59
99993,610,6874,4.5,131
35473,239,4571,4.0,45
72808,469,2804,5.0,55
85363,555,529,3.0,40
8907,62,8961,4.5,125
23626,160,4034,5.0,70
50759,328,1610,2.5,90
33817,230,2987,2.5,97
34252,232,7156,3.5,13
31507,218,1307,4.0,85
13222,84,830,4.0,21
72204,465,1214,5.0,146
91156,590,33794,4.0,116
92197,597,349,3.0,110
58532,381,56174,4.0,62
39396,274,1021,3.5,27
83099,525,142488,3.5,19
12065,74,2360,4.5,12
61300,402,527,4.0,220
77727,483,27660,4.0,20
29991,208,2023,4.0,45
14302,91,1240,4.5,131
74020,474,3252,3.0,27
84631,545,1876,4.5,43
20545,135,2959,5.0,218
31643,219,1527,5.0,116
64993,415,50,4.5,204
48001,311,1517,3.0,100
7281,50,54272,2.5,46
46769,307,185,2.5,112
29191,200,8961,4.0,125
81232,514,2375,3.0,21
65632,422,318,5.0,317
68375,444,16,4.0,82
92185,597,223,3.0,104
55547,368,1275,3.0,48
75693,477,2798,0.5,12
55597,368,1625,4.0,77
51990,338,122916,1.0,20
76305,480,481,3.0,19
5218,34,3000,4.0,48
61932,410,2302,4.0,59
1333,12,920,4.5,45
8920,62,33660,4.0,17
28427,198,1527,1.0,116
53719,354,3275,4.0,43
55894,369,1125,4.5,24
87145,562,1961,5.0,96
21213,140,1200,4.5,126
72439,468,296,3.0,307
42163,288,367,2.0,157
87793,567,50,1.0,204
3390,21,7153,1.5,185
33522,226,46335,2.5,11
95422,600,2137,4.0,21
99118,608,3081,4.0,62
69177,448,3268,1.0,11
60567,391,1429,3.0,20
54831,362,56145,4.5,14
58687,382,6593,3.5,24
55898,369,1220,3.5,84
91960,596,8874,4.5,77
79738,495,112183,5.0,26
90124,586,5944,4.0,19
100113,610,30810,4.0,37
90697,590,1266,4.5,45
82227,522,586,1.0,116
51490,332,3160,4.5,52
22278,150,5,3.0,49
34174,232,5989,4.0,115
67915,438,4487,3.5,11
11665,69,4963,3.0,119
86473,560,64614,3.5,46
29288,201,480,5.0,238
14944,95,2528,4.0,24
23097,157,3174,3.0,39
41956,286,6863,3.0,66
72150,464,58559,3.5,149
22665,155,2628,5.0,140
87172,562,2424,4.0,50
75735,477,3608,4.0,25
8984,62,63992,1.0,22
56794,378,1,4.5,215
22453,153,1356,0.5,91
27702,187,6870,3.0,52
39738,274,3081,4.0,62
39515,274,1682,4.5,125
56095,371,1274,5.0,39
2814,19,2857,3.0,14
20108,132,3751,3.0,78
68318,442,468,1.5,22
60221,387,48516,4.0,107
3228,21,170,2.0,35
65279,418,91500,4.0,54
38757,266,1466,5.0,52
74583,474,6323,3.0,22
60482,391,924,5.0,109
12737,82,110,4.5,237
79048,489,55269,2.5,21
66457,428,1608,3.0,58
18654,119,74458,4.0,67
82214,522,223,5.0,104
88569,572,1193,5.0,133
90096,586,2268,3.5,57
78414,488,1704,4.0,141
66036,425,2001,3.0,47
77748,483,34319,2.5,31
77881,483,89904,4.5,11
26035,181,356,5.0,329
83287,527,2872,5.0,25
95210,600,596,2.5,60
42480,288,2078,3.0,53
66533,428,3174,2.5,39
43443,290,3424,4.0,27
82347,522,58295,4.5,13
88653,572,2671,4.0,56
51207,331,1676,4.0,80
50900,328,91529,1.0,76
29627,202,2268,4.0,57
86374,560,27706,3.5,25
98631,607,3105,4.0,22
60823,393,1089,5.0,131
39971,274,5265,4.0,11
45544,301,349,4.0,110
14435,91,2502,4.5,94
81009,512,161,4.0,103
30849,216,3481,5.0,75
14479,91,2949,3.0,33
11999,73,117590,4.0,11
33491,226,8917,2.0,32
39897,274,4351,3.5,16
41750,284,168,1.0,54
11850,73,8361,3.0,50
71020,453,2858,5.0,204
72206,465,1219,5.0,83
99085,608,2717,3.0,47
19179,124,1,4.0,215
15160,98,858,3.0,192
73863,474,2671,3.5,56
41987,287,799,2.5,23
60433,391,308,5.0,20
59476,387,1345,4.0,36
57994,380,111362,5.0,30
13273,84,1092,3.0,47
1186,10,54286,3.5,81
45742,304,73,4.0,13
54665,361,1035,2.0,64
15660,103,1291,4.0,140
24124,167,1917,1.0,92
84606,544,32,3.0,177
16955,106,59501,3.5,12
61486,405,5989,3.5,115
92614,598,63082,4.0,71
65925,425,377,3.5,171
91295,591,3798,5.0,25
54976,365,6333,3.0,76
56978,380,745,5.0,48
55985,369,44191,3.5,100
61080,398,1042,4.5,42
45631,301,41566,2.5,62
80691,509,60950,3.0,16
56021,370,1259,3.5,91
27326,186,589,5.0,224
7886,52,76093,5.0,53
32039,219,59615,3.5,39
44149,294,1566,2.0,31
45099,298,52973,3.0,52
75760,477,4306,4.0,170
86065,559,457,3.0,190
27453,186,2662,4.0,12
37683,255,223,2.0,104
73463,474,1270,4.5,171
34812,233,3977,3.0,72
84478,542,5218,4.0,85
19066,122,87306,4.5,21
20793,137,1253,3.5,25
51391,332,849,2.0,44
8418,57,2918,5.0,109
97738,606,2243,4.0,28
65675,422,2959,4.0,218
88871,573,8798,4.0,44
38659,265,3793,5.0,133
24902,177,7,1.0,54
82754,525,2959,3.5,218
31987,219,46970,1.5,28
91084,590,6534,2.0,33
27690,187,6350,5.0,24
45561,301,736,1.0,123
78037,484,2078,5.0,53
66740,430,2501,5.0,30
65726,423,296,4.5,307
35047,234,2422,2.0,14
76330,480,708,3.5,58
18645,119,67255,5.0,25
37033,249,72641,4.0,31
67844,438,3744,3.5,19
68386,444,208,3.0,115
71945,462,90866,2.5,18
39057,269,1047,3.0,33
29933,205,99114,4.5,71
65138,417,288,4.0,92
79196,490,63082,3.5,71
42168,288,410,3.0,84
95932,601,74458,4.5,67
60811,392,3285,3.0,32
33691,229,288,4.0,92
118,1,2005,5.0,57
61903,410,1252,4.0,59
51996,338,177765,2.5,13
43824,292,70286,2.0,65
66197,426,339,5.0,98
11856,73,8961,4.0,125
15559,102,588,4.0,183
42299,288,1214,3.0,146
41064,278,4002,4.0,27
91999,596,53464,2.5,20
18393,117,231,2.0,133
390,4,1282,5.0,53
4935,32,25,4.0,76
73677,474,2076,4.0,46
29940,206,25,5.0,76
87552,564,5283,3.5,22
12760,82,420,3.5,59
69553,448,6874,4.0,131
39312,274,428,4.0,18
38476,264,1376,4.0,43
59336,387,903,5.0,60
20696,136,367,4.0,157
91645,594,4069,5.0,22
12857,82,3948,4.0,91
96961,603,3994,1.0,73
12835,82,2683,4.0,121
98732,608,344,3.5,161
21306,140,2398,3.0,17
47436,307,6863,2.5,66
78889,489,5014,3.5,17
28544,198,4239,3.0,51
609,6,110,5.0,237
17931,112,300,0.5,81
46248,305,30707,4.5,52
22993,156,3168,3.0,29
79023,489,46578,4.0,77
21598,140,6709,2.5,14
68315,441,106782,4.0,54
24643,171,32,5.0,177
42117,288,5,2.0,49
21098,140,110,4.0,237
14791,93,2054,4.0,68
82599,524,1270,5.0,171
87087,562,1,4.5,215
82553,524,707,3.0,21
87691,565,34,4.0,128
33667,228,3510,3.0,36
67240,434,5445,3.0,120
18792,121,225,3.0,52
47472,307,7371,3.5,20
93557,599,2997,4.0,99
54700,361,4148,3.0,39
49273,318,5618,4.5,87
99102,608,2908,1.0,39
18887,122,1377,4.5,60
47126,307,2746,2.5,39
36956,249,59369,4.5,42
87764,566,380,3.0,178
99810,610,4226,5.0,159
61934,410,2321,5.0,61
30030,209,68954,4.0,105
51157,330,4896,4.5,107
76531,480,2716,4.0,120
15348,100,933,4.0,23
55202,366,58559,4.0,149
48460,313,2657,3.0,63
72638,469,1376,3.0,43
25573,177,52604,3.5,12
10947,68,3978,3.0,15
100244,610,52722,3.5,44
77839,483,72998,4.5,97
24884,176,380,5.0,178
33585,227,8873,4.5,27
5979,42,780,2.0,202
87314,562,97921,4.5,30
60619,391,2194,5.0,65
57123,380,1920,4.0,18
24831,174,588,4.0,183
19713,129,1544,4.0,67
83116,526,318,4.0,317
82589,524,1225,5.0,76
29229,200,46578,5.0,77
53746,354,4963,3.5,119
10675,68,1923,4.0,105
41928,286,3994,4.5,73
47040,307,2114,3.0,16
8333,57,2067,5.0,21
81023,512,344,2.0,161
36646,249,4262,4.5,67
39755,274,3253,3.5,61
20544,135,2916,4.0,88
48684,314,707,3.0,21
20621,136,44,2.0,46
46255,305,31685,2.5,45
37656,254,33794,4.5,116
81076,513,4306,4.0,170
36235,247,3147,5.0,111
10413,68,261,2.0,42
32254,220,66934,3.0,24
64917,414,122904,4.0,54
5953,42,485,3.0,53
52612,344,3160,3.0,52
58816,382,103042,4.0,22
19650,128,260,5.0,251
89960,584,377,5.0,171
58152,381,736,3.5,123
69744,448,54272,4.0,46
25709,177,81834,5.0,47
96619,603,2248,3.0,39
51804,334,69122,4.0,76
77518,483,2805,3.5,23
70180,448,106072,2.0,21
91920,596,5464,3.0,49
95476,600,2455,2.0,43
12433,78,743,2.0,29
41851,285,6787,4.0,27
1281,11,474,4.0,70
34149,232,5481,3.5,65
58473,381,45672,1.5,23
35684,240,546,3.0,21
68840,448,1228,5.0,40
53705,354,2716,4.0,120
78002,484,1084,4.0,35
6861,45,8665,5.0,75
22835,156,1288,4.0,66
89392,580,1127,4.0,62
13425,86,2411,3.5,29
19857,131,296,4.0,307
75272,475,8636,4.5,79
39568,274,2019,4.0,48
91765,596,533,3.0,18
61458,405,1805,4.0,31
99029,608,2278,3.0,43
23521,160,2583,2.0,12
70229,448,111360,2.5,14
20014,132,1258,4.0,109
17009,108,480,4.0,238
43704,292,4025,3.0,64
62833,414,1479,3.0,30
62144,412,608,4.0,181
72709,469,2078,5.0,53
77863,483,86911,3.5,15
45194,298,67255,2.0,25
26087,181,707,3.0,21
49971,321,736,4.0,123
29923,205,68157,4.0,88
35584,240,16,3.0,82
89280,579,1923,5.0,105
39670,274,2657,3.5,63
21815,141,34162,3.5,58
78211,484,76293,4.0,11
40536,274,74789,3.0,28
577,6,25,3.0,76
37078,249,80549,4.0,27
53270,352,2683,1.5,121
54813,362,6377,4.0,141
80590,509,8969,3.5,20
64626,414,53125,2.0,56
1219,10,81845,5.0,58
5589,40,208,2.0,115
95353,600,1644,2.0,32
90279,587,445,4.0,12
76570,480,3178,3.5,16
6111,42,2294,3.0,45
46886,307,1028,4.0,71
91921,596,5481,2.5,65
55123,365,111113,4.0,12
31733,219,2858,5.0,204
62281,413,8665,5.0,75
58282,381,3247,4.0,36
70597,450,3863,4.0,45
49877,319,2959,4.0,218
87699,565,300,4.0,81
27937,191,52,5.0,28
14897,95,1089,5.0,131
4609,28,40583,2.5,16
79487,494,1196,5.0,211
92235,597,778,5.0,102
68168,438,32587,4.0,84
94208,599,6947,3.0,36
24786,174,165,3.0,144
35216,237,1374,3.5,62
16867,105,134853,4.0,43
93366,599,2321,3.5,61
32500,221,4973,5.0,120
60125,387,8807,3.5,34
34193,232,6283,2.5,20
27362,186,1193,4.0,133
27366,186,1200,5.0,126
11152,68,7346,4.0,20
58339,381,4973,5.0,120
9501,64,595,3.5,146
41461,282,6,4.0,102
34282,232,7451,4.0,39
4679,28,55276,2.5,17
56897,380,104,3.0,99
8955,62,52722,4.0,44
42151,288,317,3.0,81
16694,105,72641,4.0,31
75249,475,4886,4.5,132
12907,82,5991,3.5,49
38006,260,1215,4.0,51
53653,354,1573,4.0,77
34288,232,8368,2.5,93
51540,332,6365,3.0,96
25492,177,33493,3.0,78
50813,328,3671,4.5,62
8674,59,1263,5.0,43
20807,137,1721,4.0,140
19131,123,2571,4.0,278
93064,599,1258,3.5,109
16494,105,7361,5.0,131
10020,66,555,3.5,65
18765,120,780,2.0,202
53307,352,4011,5.0,93
77263,483,273,3.5,28
50502,326,3198,3.5,14
46008,305,1089,5.0,131
96705,603,2628,1.0,140
50107,323,260,4.5,251
16328,105,3285,4.0,32
40780,275,2391,4.0,22
92326,597,1272,5.0,33
56019,370,1210,2.0,196
28474,198,2391,2.0,22
50634,327,1193,4.0,133
39058,269,1073,4.0,119
28581,199,81,3.0,14
52691,345,3489,4.0,53
79931,500,597,1.0,135
5800,41,54001,0.5,58
26217,182,799,3.5,23
80531,509,5971,4.0,37
16435,105,5785,3.5,17
33900,232,10,3.0,132
84962,552,1028,3.5,71
56865,379,380,4.0,178
75901,477,27660,4.5,20
15632,103,1064,3.5,13
12781,82,1101,3.0,83
65429,419,64969,3.5,34
32128,220,2300,4.0,33
65760,424,500,2.5,144
58311,381,4019,4.0,28
15712,103,2423,5.0,30
55931,369,2539,3.0,47
53024,350,112,3.0,46
91121,590,7569,3.0,12
82302,522,4963,4.5,119
36693,249,5418,4.0,112
40093,274,6879,3.5,17
27341,186,908,4.0,57
24276,168,1729,4.5,48
91246,591,223,4.0,104
99094,608,2805,3.5,23
71604,462,1094,2.0,42
51509,332,3994,3.0,73
87955,567,86882,1.5,25
57551,380,7293,3.0,47
93211,599,1732,5.0,106
39050,269,778,4.0,102
60806,392,2770,3.0,38
81919,517,137857,5.0,11
57261,380,3037,4.5,24
44903,298,6294,0.5,11
25562,177,49649,1.0,12
58930,384,2699,2.0,53
5775,41,8949,4.0,39
93264,599,1959,3.0,15
86076,559,509,4.0,61
95921,601,50872,5.0,72
62195,412,1953,4.0,39
96526,603,1735,4.0,11
82310,522,6016,4.5,75
56287,372,1204,5.0,45
100115,610,30825,3.0,33
39430,274,1215,4.5,51
20930,139,5254,1.5,34
13657,89,4890,2.5,31
52831,346,5995,4.0,46
46222,305,7439,5.0,14
95950,601,115617,4.5,41
79058,489,59725,2.5,11
9196,63,913,4.0,44
52743,346,903,4.0,60
81010,512,165,5.0,144
91745,595,2628,4.0,140
19220,124,4995,4.0,123
17359,111,3253,5.0,61
54366,357,3897,5.0,83
77083,481,1653,3.0,86
44563,298,441,3.5,42
89840,582,102125,4.5,32
54944,365,3948,3.0,91
15082,96,1587,2.0,31
11807,72,56174,4.5,62
88539,572,539,5.0,106
62710,414,1148,5.0,56
29686,202,2948,5.0,36
9652,64,2294,3.0,45
55211,367,1,5.0,215
27088,183,1242,4.0,41
71256,455,597,4.0,135
61090,398,2455,3.0,43
32663,222,1997,2.5,53
94680,599,61132,2.5,33
52131,339,4973,5.0,120
35721,241,2160,2.0,32
20537,135,2763,4.0,48
20483,135,2000,5.0,75
87174,562,2485,5.0,29
30434,212,96588,3.5,20
96559,603,1957,4.0,13
26168,182,377,2.5,171
56877,379,597,3.0,135
53881,356,1208,5.0,107
31638,219,1429,3.0,20
83596,534,344,3.5,161
37223,249,97913,4.5,22
22760,156,920,3.0,45
83032,525,89745,4.5,69
24877,176,318,5.0,317
65753,424,223,3.5,104
77368,483,1246,3.5,86
33321,226,3552,3.5,52
54305,357,2087,3.0,41
59554,387,2021,3.5,37
16186,104,56775,3.0,24
82806,525,4447,4.5,64
80448,509,2078,2.0,53
53979,356,3852,5.0,13
55927,369,2231,3.0,36
54984,365,7451,4.5,39
57583,380,8529,3.0,47
80212,504,4447,3.5,64
62163,412,1089,2.0,131
28781,199,2804,4.0,55
78244,485,588,4.0,183
26907,182,5502,2.0,63
89699,580,30793,3.0,61
51115,330,2710,4.0,64
92584,597,2987,5.0,97
93763,599,3949,5.0,96
29171,200,7373,4.0,41
94801,599,85414,3.0,34
73027,472,135,3.5,31
15181,98,5299,3.5,60
28903,199,8983,3.5,25
51413,332,1237,4.0,18
49942,321,316,4.0,140
35156,235,480,4.0,238
55679,368,2387,3.0,16
36830,249,36529,3.5,35
10447,68,440,3.0,76
71692,462,2336,1.5,23
57425,380,5171,3.0,22
61328,403,1291,4.5,140
81505,516,260,5.0,251
26715,182,3969,4.0,26
5156,33,2058,3.0,30
12596,80,6502,4.0,58
9721,64,3176,3.5,49
54294,357,2005,4.5,57
83917,534,77561,3.5,47
40745,275,1958,5.0,22
84677,546,2455,3.0,43
45415,298,112552,3.5,38
29790,203,590,5.0,164
98023,606,4720,4.5,55
76403,480,1302,4.0,56
54890,364,628,5.0,35
57097,380,1676,5.0,80
61078,398,914,5.0,35
65226,418,1270,4.5,171
73819,474,2471,1.0,24
88020,567,106072,1.5,21
61206,401,595,3.0,146
56041,370,2572,3.5,54
11608,68,122918,3.5,27
2559,19,1580,2.0,165
5155,33,2028,5.0,188
45464,298,140110,1.0,13
71246,455,539,4.0,106
42243,288,1015,2.0,20
44469,297,95,1.0,84
53951,356,2968,5.0,41
41048,278,203,4.0,22
38866,267,1270,5.0,171
6347,43,231,3.0,133
21421,140,3948,2.5,91
24268,168,1263,5.0,43
6925,47,356,4.5,329
93948,599,4887,2.5,14
46156,305,4105,4.0,22
71896,462,48385,4.0,65
53047,350,805,3.0,35
88696,573,333,5.0,50
60228,387,51077,1.5,12
80914,510,3253,3.0,61
41421,280,79132,4.0,143
54277,357,1721,4.0,140
53169,351,84152,3.5,30
22961,156,2926,3.0,11
28231,195,3510,4.0,36
19287,125,4246,2.5,65
29615,202,2133,3.0,20
63228,414,2770,3.0,38
66760,430,4034,5.0,70
5756,41,6287,5.0,34
20119,132,4014,3.5,47
81540,517,165,2.5,144
97646,606,1635,4.0,17
5910,42,252,4.0,43
99785,610,3977,2.0,72
5303,36,908,3.5,57
54416,357,6502,4.5,58
52976,348,8798,4.5,44
67134,434,1089,4.0,131
38849,267,260,5.0,251
2061,18,33794,4.5,116
55137,365,117590,3.5,11
11428,68,60684,3.5,43
17920,112,110,3.5,237
91165,590,40815,3.0,71
45745,304,105,3.0,23
82243,522,1213,3.5,126
47453,307,7153,3.0,185
36426,249,733,4.0,121
598,6,86,5.0,15
77445,483,2083,3.5,19
53661,354,1676,4.5,80
7008,47,63876,3.0,11
61933,410,2318,4.0,16
26017,181,236,4.0,45
46236,305,8640,4.0,13
65908,425,231,3.5,133
725,6,356,5.0,329
53525,353,196,3.0,45
53567,353,434,3.0,101
8725,59,3489,2.0,53
26768,182,4247,2.5,21
80677,509,56171,3.0,18
27817,188,1947,5.0,34
2374,19,485,2.0,53
44544,298,153,2.0,137
98428,606,48783,3.5,11
9838,64,5902,4.5,46
48362,313,1466,3.0,52
76021,477,79132,4.5,143
69461,448,5481,4.0,65
55449,368,415,2.0,16
50096,323,150,3.5,201
61690,408,103042,4.5,22
99414,608,7153,4.0,185
81284,514,3362,4.0,38
21542,140,5418,4.0,112
12197,75,168,4.0,54
48477,313,2872,4.0,25
46538,305,110102,2.5,31
81138,514,1214,4.0,146
4394,28,3175,1.5,75
1371,13,3578,5.0,170
8928,62,40815,4.5,71
4790,29,1250,5.0,45
36586,249,3081,3.5,62
81600,517,969,1.0,34
81275,514,3098,4.0,24
1521,15,60069,3.5,104
87912,567,59315,3.0,94
7805,52,6874,4.5,131
73752,474,2247,2.0,12
1826,18,608,4.5,181
65814,424,3186,3.5,28
86077,559,516,3.0,18
74108,474,3552,2.0,52
41257,280,356,4.0,329
3655,21,164179,4.0,26
8667,59,1222,5.0,102
89519,580,3081,4.0,62
32160,220,3948,4.5,91
18698,119,108932,4.5,31
9823,64,5418,3.5,112
72900,469,3699,4.0,13
70960,453,1834,4.0,11
30830,216,2987,3.0,97
70899,453,798,3.0,12
228,1,3793,5.0,133
71411,459,3751,2.5,78
80106,503,2076,4.0,46
95472,600,2427,1.0,35
74010,474,3210,2.0,42
86882,561,6502,4.0,58
27051,182,8360,3.0,92
41978,287,471,4.5,40
48144,312,2571,3.0,278
98047,606,4973,4.5,120
58140,381,594,2.0,77
57625,380,27801,4.0,12
84033,534,106696,3.0,29
85934,558,597,5.0,135
12387,77,2571,5.0,278
80131,503,4878,2.5,109
20356,135,293,4.0,133
84679,546,2529,3.0,56
92567,597,2890,4.0,45
8841,62,3000,4.0,48
84161,536,592,2.0,189
6936,47,1088,4.0,42
89772,581,5952,4.5,188
83128,526,2324,5.0,88
51793,334,59315,3.5,94
76818,480,6857,3.0,13
45526,300,112290,5.0,17
77836,483,71535,3.5,53
61379,404,277,3.0,38
21299,140,2268,4.0,57
67526,437,515,4.0,24
33965,232,1333,1.5,44
32902,223,8360,4.0,92
90656,590,1101,3.0,83
44476,297,170,1.0,35
52962,348,2959,5.0,218
76387,480,1257,4.0,27
49745,318,102445,3.5,27
66777,430,66097,3.5,35
53639,354,1225,4.5,76
12750,82,317,2.5,81
97104,604,300,3.0,81
72470,469,185,3.0,112
7957,54,588,3.0,183
59890,387,4979,3.5,68
52724,346,306,4.5,16
66656,428,8810,4.0,17
99562,610,380,5.0,178
17747,111,107348,2.5,11
72334,466,8644,4.0,61
28341,198,17,3.0,67
78817,489,3578,0.5,170
73188,474,350,3.0,57
88364,570,2890,3.5,45
43039,288,7438,4.0,110
27653,187,3910,4.5,20
89450,580,1721,4.0,140
23563,160,3082,1.0,39
66082,425,3147,4.0,111
12929,82,6550,2.5,13
6732,45,2797,4.0,91
51361,331,187593,4.0,12
1488,15,3753,3.0,68
45067,298,46976,2.0,44
56943,380,442,5.0,81
73001,471,527,4.5,220
75557,477,1271,4.5,30
89136,577,1374,3.0,62
58067,380,166528,5.0,27
29383,202,29,4.0,38
1906,18,1918,3.5,33
39451,274,1282,3.5,53
13251,84,955,4.0,18
29045,200,2502,4.0,94
28319,197,1080,5.0,89
3119,20,3977,3.5,72
77165,482,3755,3.5,44
43971,294,69,4.0,20
52558,343,5690,5.0,16
10261,66,5902,5.0,46
91769,596,592,3.5,189
82746,525,2716,4.0,120
57294,380,3483,4.0,13
53908,356,1682,3.0,125
25093,177,1499,2.0,27
91824,596,1835,3.0,17
41052,278,1347,3.0,27
43923,292,115617,4.0,41
67507,437,296,5.0,307
93500,599,2761,3.0,39
23153,159,1721,3.5,140
55937,369,2788,4.0,28
52268,339,72641,4.5,31
84325,540,48385,4.0,65
44414,295,1466,4.0,52
20532,135,2707,2.0,22
37189,249,94777,4.0,18
19651,128,593,5.0,279
20903,139,3969,0.5,26
83473,531,1261,2.0,34
21037,139,68237,1.0,32
76982,480,39292,3.5,20
16226,105,296,5.0,307
33112,226,546,2.0,21
21860,142,36,4.0,67
98048,606,4975,3.5,44
85911,557,1196,3.0,211
23218,159,104374,5.0,15
76094,479,1371,2.0,45
45769,304,303,3.0,32
21788,141,5502,3.5,63
9685,64,2710,3.5,64
82313,522,6378,4.0,59
13623,89,3114,3.0,97
63909,414,5299,3.5,60
97699,606,2001,0.5,47
87554,564,5377,4.0,44
78314,487,3481,3.5,75
68181,438,34319,3.5,31
51271,331,8533,4.0,38
13372,85,538,4.0,12
69362,448,4558,3.0,14
97763,606,2396,4.0,92
30888,217,6,2.0,102
97706,606,2020,4.0,25
6499,45,173,1.0,62
87302,562,79695,4.5,17
12267,76,111,3.0,104
26945,182,5943,2.5,19
68274,441,104,3.5,99
40880,275,3996,4.0,110
78186,484,48780,1.5,90
7985,55,33166,4.5,50
28811,199,3362,4.0,38
15977,104,709,3.0,11
82076,520,2791,4.0,87
51319,331,58559,5.0,149
81034,512,457,5.0,190
27773,187,40732,3.0,11
30486,212,143355,4.0,13
82366,522,71535,4.0,53
3457,21,58025,2.0,18
75979,477,59615,4.0,39
52241,339,59315,3.5,94
55212,367,34,3.0,128
82622,525,150,4.0,201
63334,414,3147,4.0,111
94624,599,53519,3.5,26
6734,45,2841,4.0,18
67270,434,33166,4.0,50
62424,414,293,5.0,133
85374,555,593,5.0,279
67929,438,4816,2.5,54
30745,216,913,4.0,44
93974,599,5010,2.5,50
35648,240,367,4.0,157
2584,19,1690,1.0,45
79020,489,45501,4.0,11
44729,298,3462,4.0,25
53577,353,588,3.0,183
45630,301,40815,4.0,71
70870,453,356,5.0,329
24136,167,2420,3.0,38
80420,509,1196,4.0,211
31184,217,1690,1.0,45
20332,134,590,5.0,164
72139,464,33493,5.0,78
100672,610,109374,4.5,52
61604,408,3033,4.5,59
75210,475,592,5.0,189
36415,249,500,3.5,144
37081,249,81229,3.5,20
80555,509,6888,2.5,20
4375,28,2944,3.5,32
24228,168,196,0.5,45
78026,484,1753,5.0,16
45507,300,2762,3.5,179
14846,94,317,3.0,81
72776,469,2529,4.0,56
52147,339,5989,5.0,115
33702,229,349,4.0,110
88868,573,8641,5.0,57
45306,298,88140,3.0,32
30617,214,802,3.0,46
34880,233,92259,3.5,37
90863,590,2694,1.5,48
53414,352,81834,4.0,47
7141,50,1148,3.5,56
31637,219,1405,2.0,31
30581,213,53972,4.0,32
87791,567,1,3.5,215
44819,298,4823,1.5,25
1276,11,377,3.0,171
44600,298,1206,3.5,120
94595,599,49286,2.5,24
82636,525,374,2.5,25
97282,605,8373,2.0,12
21031,139,60074,2.5,29
32694,222,3868,4.0,42
9357,63,38038,5.0,30
44350,294,3362,3.0,38
48789,316,5679,4.0,47
98541,607,1219,3.0,83
52919,347,590,3.0,164
45772,304,329,4.0,108
55081,365,94677,3.0,17
16490,105,7317,4.0,15
83461,530,593,4.0,279
95882,601,1527,4.0,116
11990,73,112290,3.5,17
86958,561,52722,2.0,44
69690,448,44191,3.0,100
15138,97,4011,5.0,93
24879,176,344,2.0,161
73211,474,475,4.0,25
65374,419,4326,3.5,11
85537,555,1958,4.0,22
45396,298,107406,3.0,21
12428,78,589,4.5,224
87044,561,103228,3.5,14
32367,221,1278,5.0,69
49511,318,60756,4.0,28
7615,51,2746,3.0,39
64226,414,6957,3.5,26
5938,42,413,2.0,26
97919,606,3668,3.5,15
93063,599,1257,2.0,27
96297,603,920,4.0,45
93965,599,4975,3.5,44
73011,471,7147,4.0,69
80037,501,849,3.0,44
75738,477,3745,3.5,29
38026,260,1921,4.5,47
49286,318,6016,4.0,75
32408,221,2023,4.0,45
65562,420,31410,4.0,20
98885,608,1288,2.0,66
72704,469,2028,4.0,188
92891,599,663,2.0,12
10812,68,2803,3.0,13
20811,137,1994,3.5,47
916,7,2353,3.5,67
37742,256,780,4.5,202
21256,140,1589,4.0,16
10541,68,1124,2.0,13
43206,290,235,4.0,70
7718,51,5481,4.0,65
22200,148,81847,4.5,24
9133,62,166528,4.5,27
57062,380,1356,5.0,91
88935,573,68319,2.0,26
22678,155,3578,4.0,170
27474,186,3269,3.0,27
49019,318,441,4.5,42
6351,43,256,5.0,35
20636,136,163,1.0,66
95243,600,923,4.0,69
18774,121,5,3.0,49
37357,249,134130,4.0,48
44920,298,6541,2.0,32
15085,96,1625,4.0,77
65556,420,8464,4.5,50
23817,165,2019,4.0,48
4809,29,3363,4.5,43
36456,249,1206,4.0,120
81420,514,89492,4.5,26
85255,554,1947,5.0,34
7358,50,122882,3.0,47
27848,189,4993,4.0,198
88326,570,1527,4.0,116
11229,68,32031,2.5,19
77032,480,46530,3.0,25
36913,249,53972,4.0,32
98118,606,5989,3.0,115
4432,28,3980,3.0,14
5196,34,589,3.5,224
45348,298,96588,3.0,20
55724,368,2735,1.0,16
69060,448,2542,4.0,67
19741,129,3034,4.0,36
76670,480,4310,2.5,43
51332,331,88125,4.0,50
58305,381,3988,2.0,33
81174,514,1610,4.5,90
1413,14,383,4.0,21
43700,292,3988,3.0,33
46888,307,1032,4.0,40
82494,524,76,2.0,15
88006,567,103249,1.5,19
56120,371,7361,5.0,131
86793,561,3087,4.5,24
84773,549,4226,5.0,159
66440,428,1240,2.5,131
41208,279,106489,2.0,25
88502,571,2867,5.0,12
94448,599,27904,2.5,22
87888,567,33794,2.5,116
26492,182,2541,4.5,40
88657,572,2763,4.0,48
70901,453,858,4.0,192
21079,139,110102,2.5,31
95971,602,19,2.0,88
59424,387,1234,3.0,64
22354,151,1359,4.0,18
81405,514,73017,4.0,58
68843,448,1240,3.0,131
42489,288,2094,3.0,39
33184,226,1367,3.0,47
20380,135,593,5.0,279
72077,464,1221,5.0,129
